scenario,sample_size,s_factor,value_f
chen2,50,66.0,3.09278756174
chen2,50,66.0,3.19425186761
chen2,50,66.0,-3.17971926488
chen2,50,66.0,2.03513872081
chen2,50,66.0,2.7097696255
chen2,50,66.0,0.717048107777
chen2,50,66.0,0.741720260657
chen2,50,66.0,1.40884606735
chen2,50,66.0,3.99844675186
chen2,50,66.0,-4.66463204708
chen2,50,66.0,2.40433236795
chen2,50,66.0,0.124096675719
chen2,50,66.0,-4.94996196501
chen2,50,66.0,2.89453310609
chen2,50,66.0,0.990588464046
chen2,50,66.0,2.15302585176
chen2,50,66.0,3.27021672251
chen2,50,66.0,4.02620205721
chen2,50,66.0,2.21639509419
chen2,50,66.0,2.9423920807
chen2,50,66.0,4.34521542481
chen2,50,66.0,3.49474166914
chen2,50,66.0,3.77775791364
chen2,50,66.0,2.99588840001
chen2,50,66.0,3.73547313229
chen2,50,66.0,3.18634269889
chen2,50,66.0,1.86018199525
chen2,50,66.0,3.48967165704
chen2,50,66.0,2.71796357919
chen2,50,66.0,3.08844120663
chen2,50,66.0,3.31442829217
chen2,50,66.0,1.95751236816
chen2,50,66.0,3.15874293727
chen2,50,66.0,-4.65400655341
chen2,50,66.0,2.90521445713
chen2,50,66.0,2.66779898507
chen2,50,66.0,2.77872087611
chen2,50,66.0,2.64283930071
chen2,50,67.0,2.29603509172
chen2,50,67.0,1.90465921389
chen2,50,67.0,3.3605457699
chen2,50,67.0,3.62658425913
chen2,50,67.0,1.99715877317
chen2,50,67.0,-2.18236705055
chen2,50,67.0,3.22590589821
chen2,50,67.0,-0.368097898459
chen2,50,67.0,2.31459758932
chen2,50,67.0,2.14669652261
chen2,50,67.0,2.63533067647
chen2,50,67.0,2.74280929566
chen2,50,67.0,3.08807287579
chen2,50,67.0,3.19425186761
chen2,50,67.0,-3.13598138635
chen2,50,67.0,2.03636482998
chen2,50,67.0,2.70915448772
chen2,50,67.0,0.732343101259
chen2,50,67.0,0.745398590893
chen2,50,67.0,1.43571022266
chen2,50,67.0,3.99683225905
chen2,50,67.0,-4.66463204708
chen2,50,67.0,2.42271828405
chen2,50,67.0,0.124726838296
chen2,50,67.0,-4.94996196501
chen2,50,67.0,2.90406356811
chen2,50,67.0,1.01826209078
chen2,50,67.0,2.15675300309
chen2,50,67.0,3.28048503107
chen2,50,67.0,4.03126927179
chen2,50,67.0,2.22708268286
chen2,50,67.0,2.94364052976
chen2,50,67.0,4.35004687517
chen2,50,67.0,3.49536725069
chen2,50,67.0,3.78089243282
chen2,50,67.0,2.99577702336
chen2,50,67.0,3.73873389065
chen2,50,67.0,3.19108830245
chen2,50,67.0,1.87498431438
chen2,50,67.0,3.49190707646
chen2,50,67.0,2.71796357919
chen2,50,67.0,3.09085675294
chen2,50,67.0,3.31757759559
chen2,50,67.0,1.96328057221
chen2,50,67.0,3.16257134287
chen2,50,67.0,-4.61528757198
chen2,50,67.0,2.90800190346
chen2,50,67.0,2.66779898507
chen2,50,67.0,2.77686316759
chen2,50,67.0,2.65002466279
chen2,50,68.0,2.29603509172
chen2,50,68.0,1.93061843181
chen2,50,68.0,3.3605457699
chen2,50,68.0,3.62704732733
chen2,50,68.0,2.00343523907
chen2,50,68.0,-2.11196328579
chen2,50,68.0,3.23070236576
chen2,50,68.0,-0.343231970896
chen2,50,68.0,2.31267484676
chen2,50,68.0,2.1484215826
chen2,50,68.0,2.63533067647
chen2,50,68.0,2.7328410191
chen2,50,68.0,3.08196092505
chen2,50,68.0,3.19364141535
chen2,50,68.0,-3.09929656712
chen2,50,68.0,2.03575177539
chen2,50,68.0,2.71038476329
chen2,50,68.0,0.758422542889
chen2,50,68.0,0.747233272437
chen2,50,68.0,1.47269201789
chen2,50,68.0,3.99843323614
chen2,50,68.0,-4.66463204708
chen2,50,68.0,2.4453693087
chen2,50,68.0,0.124675211957
chen2,50,68.0,-4.94996196501
chen2,50,68.0,2.91002415719
chen2,50,68.0,1.04178320419
chen2,50,68.0,2.15737419497
chen2,50,68.0,3.28384512525
chen2,50,68.0,4.03379097721
chen2,50,68.0,2.23477064479
chen2,50,68.0,2.94426475428
chen2,50,68.0,4.35195012771
chen2,50,68.0,3.49694023245
chen2,50,68.0,3.78544050695
chen2,50,68.0,2.99619614666
chen2,50,68.0,3.74054082555
chen2,50,68.0,3.19284973121
chen2,50,68.0,1.88649198526
chen2,50,68.0,3.492982738
chen2,50,68.0,2.71544108338
chen2,50,68.0,3.08856208117
chen2,50,68.0,3.32492938358
chen2,50,68.0,1.97574999967
chen2,50,68.0,3.16129520767
chen2,50,68.0,-4.57599250928
chen2,50,68.0,2.91407598239
chen2,50,68.0,2.6671695088
chen2,50,68.0,2.77859175859
chen2,50,68.0,2.65747815022
chen2,50,69.0,2.30048590173
chen2,50,69.0,1.95113733683
chen2,50,69.0,3.35555911597
chen2,50,69.0,3.62629446559
chen2,50,69.0,2.01013611321
chen2,50,69.0,-2.06185566714
chen2,50,69.0,3.22950324887
chen2,50,69.0,-0.326410148557
chen2,50,69.0,2.31331576094
chen2,50,69.0,2.1484215826
chen2,50,69.0,2.6346993613
chen2,50,69.0,2.72038067341
chen2,50,69.0,3.09299016509
chen2,50,69.0,3.19486231986
chen2,50,69.0,-3.06022376948
chen2,50,69.0,2.03513872081
chen2,50,69.0,2.7097696255
chen2,50,69.0,0.786264476934
chen2,50,69.0,0.748456393467
chen2,50,69.0,1.49765991313
chen2,50,69.0,3.99791123933
chen2,50,69.0,-4.66463204708
chen2,50,69.0,2.48304881755
chen2,50,69.0,0.130346675146
chen2,50,69.0,-4.94996196501
chen2,50,69.0,2.91717686408
chen2,50,69.0,1.06690686075
chen2,50,69.0,2.15675300309
chen2,50,69.0,3.28757250313
chen2,50,69.0,4.035122171
chen2,50,69.0,2.24014977831
chen2,50,69.0,2.94488897881
chen2,50,69.0,4.35412199964
chen2,50,69.0,3.4963146509
chen2,50,69.0,3.79108264147
chen2,50,69.0,2.99542844095
chen2,50,69.0,3.75272494638
chen2,50,69.0,3.19463822484
chen2,50,69.0,1.89876484027
chen2,50,69.0,3.49288670087
chen2,50,69.0,2.71532008777
chen2,50,69.0,3.08795819459
chen2,50,69.0,3.32934013729
chen2,50,69.0,1.9938306695
chen2,50,69.0,3.15746680206
chen2,50,69.0,-4.53474286238
chen2,50,69.0,2.92743895602
chen2,50,69.0,2.66654003252
chen2,50,69.0,2.78301266399
chen2,50,69.0,2.66865838135
chen2,50,70.0,2.3048425667
chen2,50,70.0,2.007666062
chen2,50,70.0,3.35431245249
chen2,50,70.0,3.62566643731
chen2,50,70.0,2.01298404108
chen2,50,70.0,-1.99375586896
chen2,50,70.0,3.23489927486
chen2,50,70.0,-0.299226495571
chen2,50,70.0,2.31395667513
chen2,50,70.0,2.1509064144
chen2,50,70.0,2.63533067647
chen2,50,70.0,2.70580461726
chen2,50,70.0,3.10185871055
chen2,50,70.0,3.19425186761
chen2,50,70.0,-3.02449423491
chen2,50,70.0,2.03697788456
chen2,50,70.0,2.71038476329
chen2,50,70.0,0.797694004681
chen2,50,70.0,0.75151419604
chen2,50,70.0,1.53540012235
chen2,50,70.0,3.99840366956
chen2,50,70.0,-4.66463204708
chen2,50,70.0,2.50559891392
chen2,50,70.0,0.158720695527
chen2,50,70.0,-4.94996196501
chen2,50,70.0,2.921444665
chen2,50,70.0,1.10161550219
chen2,50,70.0,2.15648660233
chen2,50,70.0,3.29618463444
chen2,50,70.0,4.03520430683
chen2,50,70.0,2.24716093373
chen2,50,70.0,2.94364052976
chen2,50,70.0,4.35895213317
chen2,50,70.0,3.49568906935
chen2,50,70.0,3.79797858366
chen2,50,70.0,2.99660160614
chen2,50,70.0,3.75970399513
chen2,50,70.0,3.20256700541
chen2,50,70.0,1.90369894665
chen2,50,70.0,3.49362646929
chen2,50,70.0,2.71502801025
chen2,50,70.0,3.08433487512
chen2,50,70.0,3.3313294283
chen2,50,70.0,2.00507335077
chen2,50,70.0,3.15746680206
chen2,50,70.0,-4.49680704517
chen2,50,70.0,2.93017818313
chen2,50,70.0,2.66654003252
chen2,50,70.0,2.78672808103
chen2,50,70.0,2.67658472907
chen2,50,71.0,2.3073858867
chen2,50,71.0,2.03934971311
chen2,50,71.0,3.35555911597
chen2,50,71.0,3.62503840904
chen2,50,71.0,2.02550381541
chen2,50,71.0,-1.93933467115
chen2,50,71.0,3.23983484363
chen2,50,71.0,-0.277693081268
chen2,50,71.0,2.31395667513
chen2,50,71.0,2.15152762235
chen2,50,71.0,2.63596199163
chen2,50,71.0,2.69073043066
chen2,50,71.0,3.10492170065
chen2,50,71.0,3.19486231986
chen2,50,71.0,-2.98450542337
chen2,50,71.0,2.03943010289
chen2,50,71.0,2.7097696255
chen2,50,71.0,0.813978250813
chen2,50,71.0,0.75348772752
chen2,50,71.0,1.56304854856
chen2,50,71.0,3.99523182456
chen2,50,71.0,-4.66463204708
chen2,50,71.0,2.5257489009
chen2,50,71.0,0.141455860741
chen2,50,71.0,-4.94996196501
chen2,50,71.0,2.92808663326
chen2,50,71.0,1.11747305238
chen2,50,71.0,2.15648660233
chen2,50,71.0,3.30283541697
chen2,50,71.0,4.03755215599
chen2,50,71.0,2.26645783019
chen2,50,71.0,2.9423920807
chen2,50,71.0,4.36145253512
chen2,50,71.0,3.49851195899
chen2,50,71.0,3.80013252356
chen2,50,71.0,2.99539595899
chen2,50,71.0,3.76291034272
chen2,50,71.0,3.20130584124
chen2,50,71.0,1.90924981633
chen2,50,71.0,3.49240455509
chen2,50,71.0,2.71376676234
chen2,50,71.0,3.07602717392
chen2,50,71.0,3.33399588751
chen2,50,71.0,2.02355503049
chen2,50,71.0,3.15746680206
chen2,50,71.0,-4.45491842046
chen2,50,71.0,2.93207872359
chen2,50,71.0,2.66591055625
chen2,50,71.0,2.79044349807
chen2,50,71.0,2.68610614266
chen2,50,72.0,2.3092933767
chen2,50,72.0,2.06585189964
chen2,50,72.0,3.35618244771
chen2,50,72.0,3.6212702394
chen2,50,72.0,2.03313553995
chen2,50,72.0,-1.86797526023
chen2,50,72.0,3.2422330774
chen2,50,72.0,-0.255144251875
chen2,50,72.0,2.3152385035
chen2,50,72.0,2.1521488303
chen2,50,72.0,2.63722462197
chen2,50,72.0,2.69388429348
chen2,50,72.0,3.10308390659
chen2,50,72.0,3.1930309631
chen2,50,72.0,-2.93415965495
chen2,50,72.0,2.03881704831
chen2,50,72.0,2.7097696255
chen2,50,72.0,0.834675543121
chen2,50,72.0,0.756823570141
chen2,50,72.0,1.58974208834
chen2,50,72.0,3.98631304971
chen2,50,72.0,-4.66463204708
chen2,50,72.0,2.55540011882
chen2,50,72.0,0.14118118125
chen2,50,72.0,-4.94996196501
chen2,50,72.0,2.93621011683
chen2,50,72.0,1.14330403398
chen2,50,72.0,2.16021375365
chen2,50,72.0,3.30346706047
chen2,50,72.0,4.03472187245
chen2,50,72.0,2.27345192988
chen2,50,72.0,2.94301630523
chen2,50,72.0,4.36281690723
chen2,50,72.0,3.49913754054
chen2,50,72.0,3.80181413038
chen2,50,72.0,2.99358748827
chen2,50,72.0,3.7666978916
chen2,50,72.0,3.20564699979
chen2,50,72.0,1.92220184557
chen2,50,72.0,3.48996072669
chen2,50,72.0,2.71313613839
chen2,50,72.0,3.07895219667
chen2,50,72.0,3.33462599518
chen2,50,72.0,2.03228362971
chen2,50,72.0,3.15682873446
chen2,50,72.0,-4.42046791442
chen2,50,72.0,2.93558169742
chen2,50,72.0,2.66591055625
chen2,50,72.0,2.79477815129
chen2,50,72.0,2.69856130099
chen2,50,73.0,2.31183669671
chen2,50,73.0,2.07548279271
chen2,50,73.0,3.35354354432
chen2,50,73.0,3.62252629594
chen2,50,73.0,2.03686076293
chen2,50,73.0,-1.80936517437
chen2,50,73.0,3.24043440207
chen2,50,73.0,-0.226727708984
chen2,50,73.0,2.31395667513
chen2,50,73.0,2.1521488303
chen2,50,73.0,2.63722462197
chen2,50,73.0,2.68380223689
chen2,50,73.0,3.10470170926
chen2,50,73.0,3.19058915409
chen2,50,73.0,-2.89615680245
chen2,50,73.0,2.03881704831
chen2,50,73.0,2.71099990107
chen2,50,73.0,0.844931456896
chen2,50,73.0,0.755718468597
chen2,50,73.0,1.62380874813
chen2,50,73.0,3.98339300432
chen2,50,73.0,-4.66463204708
chen2,50,73.0,2.57430004991
chen2,50,73.0,0.140409842765
chen2,50,73.0,-4.94996196501
chen2,50,73.0,2.94049904967
chen2,50,73.0,1.16903567131
chen2,50,73.0,2.15897136988
chen2,50,73.0,3.30767298874
chen2,50,73.0,4.03868574079
chen2,50,73.0,2.27814208475
chen2,50,73.0,2.94051940713
chen2,50,73.0,4.35774156712
chen2,50,73.0,3.49788637744
chen2,50,73.0,3.80311683375
chen2,50,73.0,2.99063439318
chen2,50,73.0,3.76965619652
chen2,50,73.0,3.20881468016
chen2,50,73.0,1.93230416901
chen2,50,73.0,3.49362646929
chen2,50,73.0,2.71126406436
chen2,50,73.0,3.08414395774
chen2,50,73.0,3.33903674889
chen2,50,73.0,2.04692239666
chen2,50,73.0,3.15689679461
chen2,50,73.0,-4.37984472078
chen2,50,73.0,2.94349490699
chen2,50,73.0,2.66591055625
chen2,50,73.0,2.79725509598
chen2,50,73.0,2.7136654871
chen2,50,74.0,2.31310835671
chen2,50,74.0,2.10416509282
chen2,50,74.0,3.35623452114
chen2,50,74.0,3.62441503294
chen2,50,74.0,2.04151357141
chen2,50,74.0,-1.7523085867
chen2,50,74.0,3.24403175273
chen2,50,74.0,-0.206057948707
chen2,50,74.0,2.31587941769
chen2,50,74.0,2.15277003825
chen2,50,74.0,2.63722462197
chen2,50,74.0,2.67632602948
chen2,50,74.0,3.10740627019
chen2,50,74.0,3.1918100586
chen2,50,74.0,-2.85673110913
chen2,50,74.0,2.03759093914
chen2,50,74.0,2.71099990107
chen2,50,74.0,0.861891698244
chen2,50,74.0,0.741976299408
chen2,50,74.0,1.65550165198
chen2,50,74.0,3.97887617342
chen2,50,74.0,-4.66463204708
chen2,50,74.0,2.59391163416
chen2,50,74.0,0.162719758802
chen2,50,74.0,-4.94996196501
chen2,50,74.0,2.94353312322
chen2,50,74.0,1.19458012177
chen2,50,74.0,2.15835017799
chen2,50,74.0,3.31417810889
chen2,50,74.0,4.03805531443
chen2,50,74.0,2.28518938319
chen2,50,74.0,2.9398951826
chen2,50,74.0,4.35970414488
chen2,50,74.0,3.49788637744
chen2,50,74.0,3.80909817339
chen2,50,74.0,2.99123721675
chen2,50,74.0,3.77183850381
chen2,50,74.0,3.2170122473
chen2,50,74.0,1.93769310204
chen2,50,74.0,3.49160093664
chen2,50,74.0,2.71000281646
chen2,50,74.0,3.08558293258
chen2,50,74.0,3.34029696423
chen2,50,74.0,2.06188570962
chen2,50,74.0,3.15753486221
chen2,50,74.0,-4.33631655524
chen2,50,74.0,2.9507838017
chen2,50,74.0,2.66591055625
chen2,50,74.0,2.79849356833
chen2,50,74.0,2.71801335477
chen2,50,75.0,2.31565167671
chen2,50,75.0,2.13070115446
chen2,50,75.0,3.35872784811
chen2,50,75.0,3.62504306122
chen2,50,75.0,2.04701048445
chen2,50,75.0,-1.6810133887
chen2,50,75.0,3.24460403221
chen2,50,75.0,-0.174113773733
chen2,50,75.0,2.31459758932
chen2,50,75.0,2.1533912462
chen2,50,75.0,2.63722462197
chen2,50,75.0,2.66511532439
chen2,50,75.0,3.12413125803
chen2,50,75.0,3.19119960634
chen2,50,75.0,-2.80621693957
chen2,50,75.0,2.03919255418
chen2,50,75.0,2.71161503885
chen2,50,75.0,0.880727037023
chen2,50,75.0,0.735809772902
chen2,50,75.0,1.68683482755
chen2,50,75.0,3.97490641251
chen2,50,75.0,-4.66463204708
chen2,50,75.0,2.62044894309
chen2,50,75.0,0.180209407102
chen2,50,75.0,-4.94996196501
chen2,50,75.0,2.94661265985
chen2,50,75.0,1.22318078726
chen2,50,75.0,2.16060446501
chen2,50,75.0,3.31175166575
chen2,50,75.0,4.04530331414
chen2,50,75.0,2.28444407675
chen2,50,75.0,2.93870311289
chen2,50,75.0,4.35656321071
chen2,50,75.0,3.49976312209
chen2,50,75.0,3.81760979151
chen2,50,75.0,2.99063439318
chen2,50,75.0,3.76965134147
chen2,50,75.0,3.21949575546
chen2,50,75.0,1.9469445515
chen2,50,75.0,3.49380832966
chen2,50,75.0,2.70845785436
chen2,50,75.0,3.0828168038
chen2,50,75.0,3.3403649839
chen2,50,75.0,2.07126257153
chen2,50,75.0,3.15649652907
chen2,50,75.0,-4.29599257852
chen2,50,75.0,2.95377755038
chen2,50,75.0,2.66591055625
chen2,50,75.0,2.79601662363
chen2,50,75.0,2.73023026773
chen2,50,76.0,2.31628750671
chen2,50,76.0,2.17013455769
chen2,50,76.0,3.35872784811
chen2,50,76.0,3.62127489157
chen2,50,76.0,2.04266923234
chen2,50,76.0,-1.61843519578
chen2,50,76.0,3.25241531959
chen2,50,76.0,-0.147806806107
chen2,50,76.0,2.31296640169
chen2,50,76.0,2.15401245415
chen2,50,76.0,2.63596199163
chen2,50,76.0,2.64469974012
chen2,50,76.0,3.12635197557
chen2,50,76.0,3.18997870184
chen2,50,76.0,-2.76348830679
chen2,50,76.0,2.03980560876
chen2,50,76.0,2.71099990107
chen2,50,76.0,0.897789631883
chen2,50,76.0,0.737032893931
chen2,50,76.0,1.71850424546
chen2,50,76.0,3.96993354109
chen2,50,76.0,-4.66463204708
chen2,50,76.0,2.64105470569
chen2,50,76.0,0.162738500425
chen2,50,76.0,-4.94996196501
chen2,50,76.0,2.95031624811
chen2,50,76.0,1.24840379522
chen2,50,76.0,2.16060446501
chen2,50,76.0,3.31626219734
chen2,50,76.0,4.05276657396
chen2,50,76.0,2.30047656504
chen2,50,76.0,2.93745466384
chen2,50,76.0,4.3547968684
chen2,50,76.0,3.49819973986
chen2,50,76.0,3.82158290865
chen2,50,76.0,2.99104727122
chen2,50,76.0,3.77162151434
chen2,50,76.0,3.2193401479
chen2,50,76.0,1.94787262381
chen2,50,76.0,3.49780507142
chen2,50,76.0,2.70782723041
chen2,50,76.0,3.07930736877
chen2,50,76.0,3.33989046006
chen2,50,76.0,2.08497894174
chen2,50,76.0,3.16092990675
chen2,50,76.0,-4.2549711921
chen2,50,76.0,2.96245833658
chen2,50,76.0,2.66591055625
chen2,50,76.0,2.79787433215
chen2,50,76.0,2.73395701144
chen2,50,77.0,2.31755916671
chen2,50,77.0,2.19926589407
chen2,50,77.0,3.35810451636
chen2,50,77.0,3.62176452376
chen2,50,77.0,2.04702640094
chen2,50,77.0,-1.54590411775
chen2,50,77.0,3.25841090402
chen2,50,77.0,-0.117741700249
chen2,50,77.0,2.31424823006
chen2,50,77.0,2.1533912462
chen2,50,77.0,2.63722462197
chen2,50,77.0,2.62567891137
chen2,50,77.0,3.13002756369
chen2,50,77.0,3.18937575649
chen2,50,77.0,-2.71025660903
chen2,50,77.0,2.04164477251
chen2,50,77.0,2.71099990107
chen2,50,77.0,0.911292650756
chen2,50,77.0,0.73825601496
chen2,50,77.0,1.74726519126
chen2,50,77.0,3.96384629156
chen2,50,77.0,-4.66463204708
chen2,50,77.0,2.66129867911
chen2,50,77.0,0.167242198167
chen2,50,77.0,-4.94996196501
chen2,50,77.0,2.95912031928
chen2,50,77.0,1.2826890949
chen2,50,77.0,2.15998327312
chen2,50,77.0,3.32447356275
chen2,50,77.0,4.05276657396
chen2,50,77.0,2.3076144225
chen2,50,77.0,2.93495776573
chen2,50,77.0,4.34972152829
chen2,50,77.0,3.49819973986
chen2,50,77.0,3.823728329
chen2,50,77.0,2.99165009479
chen2,50,77.0,3.77546913144
chen2,50,77.0,3.21679094132
chen2,50,77.0,1.95496465697
chen2,50,77.0,3.49729362472
chen2,50,77.0,2.70433089648
chen2,50,77.0,3.07916320832
chen2,50,77.0,3.34304099842
chen2,50,77.0,2.08506348797
chen2,50,77.0,3.160959337
chen2,50,77.0,-4.21576596028
chen2,50,77.0,2.9670972132
chen2,50,77.0,2.66591055625
chen2,50,77.0,2.8015897492
chen2,50,77.0,2.74029776628
chen2,50,78.0,2.31755916671
chen2,50,78.0,2.21627720023
chen2,50,78.0,3.35748118462
chen2,50,78.0,3.62239255203
chen2,50,78.0,2.0424186533
chen2,50,78.0,-1.47917250894
chen2,50,78.0,3.26140869624
chen2,50,78.0,-0.0876765943913
chen2,50,78.0,2.31384366796
chen2,50,78.0,2.15577146716
chen2,50,78.0,2.63785593714
chen2,50,78.0,2.61461906175
chen2,50,78.0,3.13021029709
chen2,50,78.0,3.18998620875
chen2,50,78.0,-2.66511066846
chen2,50,78.0,2.0422578271
chen2,50,78.0,2.71099990107
chen2,50,78.0,0.928533834007
chen2,50,78.0,0.746521952046
chen2,50,78.0,1.77311045924
chen2,50,78.0,3.95628002141
chen2,50,78.0,-4.66463204708
chen2,50,78.0,2.69191894907
chen2,50,78.0,0.181300128007
chen2,50,78.0,-4.94996196501
chen2,50,78.0,2.96124118554
chen2,50,78.0,1.3134681633
chen2,50,78.0,2.16068650169
chen2,50,78.0,3.33142164118
chen2,50,78.0,4.04961444219
chen2,50,78.0,2.32427167336
chen2,50,78.0,2.93433354121
chen2,50,78.0,4.35222941322
chen2,50,78.0,3.49569741366
chen2,50,78.0,3.82674398845
chen2,50,78.0,2.99225291837
chen2,50,78.0,3.77179000816
chen2,50,78.0,3.21484638856
chen2,50,78.0,1.96174905324
chen2,50,78.0,3.49912649601
chen2,50,78.0,2.70243902462
chen2,50,78.0,3.07201748569
chen2,50,78.0,3.34431078895
chen2,50,78.0,2.10626151466
chen2,50,78.0,3.16606387781
chen2,50,78.0,-4.16843235885
chen2,50,78.0,2.97383575766
chen2,50,78.0,2.66591055625
chen2,50,78.0,2.80366575526
chen2,50,78.0,2.75016588097
chen2,50,79.0,2.31946665671
chen2,50,79.0,2.21530457167
chen2,50,79.0,3.36246783855
chen2,50,79.0,3.62176452376
chen2,50,79.0,2.05098406398
chen2,50,79.0,-1.41105491896
chen2,50,79.0,3.26740428068
chen2,50,79.0,-0.063545298327
chen2,50,79.0,2.31320275378
chen2,50,79.0,2.15701388306
chen2,50,79.0,2.64101251298
chen2,50,79.0,2.60933420868
chen2,50,79.0,3.13830562162
chen2,50,79.0,3.18998620875
chen2,50,79.0,-2.61506151333
chen2,50,79.0,2.04409699085
chen2,50,79.0,2.71177545758
chen2,50,79.0,0.93501869618
chen2,50,79.0,0.751414436164
chen2,50,79.0,1.80466884422
chen2,50,79.0,3.95068023333
chen2,50,79.0,-4.66463204708
chen2,50,79.0,2.71318233707
chen2,50,79.0,0.189033253146
chen2,50,79.0,-4.94996196501
chen2,50,79.0,2.96894216637
chen2,50,79.0,1.33066113871
chen2,50,79.0,2.16317126924
chen2,50,79.0,3.33075357471
chen2,50,79.0,4.05498294653
chen2,50,79.0,2.32875631782
chen2,50,79.0,2.93308509216
chen2,50,79.0,4.34905732565
chen2,50,79.0,3.49882532141
chen2,50,79.0,3.82674398845
chen2,50,79.0,2.99406138909
chen2,50,79.0,3.77773464978
chen2,50,79.0,3.21037405511
chen2,50,79.0,1.9737414532
chen2,50,79.0,3.50095936731
chen2,50,79.0,2.70054715276
chen2,50,79.0,3.07558343576
chen2,50,79.0,3.35061186567
chen2,50,79.0,2.10859758443
chen2,50,79.0,3.16797808061
chen2,50,79.0,-4.13119981252
chen2,50,79.0,2.98544515124
chen2,50,79.0,2.66528107997
chen2,50,79.0,2.80985811699
chen2,50,79.0,2.75961809379
chen2,50,80.0,2.32137414672
chen2,50,80.0,2.23125452728
chen2,50,80.0,3.36371450203
chen2,50,80.0,3.62113649548
chen2,50,80.0,2.06143415027
chen2,50,80.0,-1.33174504027
chen2,50,80.0,3.2704020729
chen2,50,80.0,-0.0290842096581
chen2,50,80.0,2.31256183959
chen2,50,80.0,2.15825629896
chen2,50,80.0,2.64038119781
chen2,50,80.0,2.60041335214
chen2,50,80.0,3.13134362526
chen2,50,80.0,3.18937575649
chen2,50,80.0,-2.57112439379
chen2,50,80.0,2.04409699085
chen2,50,80.0,2.71177545758
chen2,50,80.0,0.95973442125
chen2,50,80.0,0.755695359767
chen2,50,80.0,1.83842425819
chen2,50,80.0,3.94041481095
chen2,50,80.0,-4.66463204708
chen2,50,80.0,2.72749745418
chen2,50,80.0,0.209828618174
chen2,50,80.0,-4.94996196501
chen2,50,80.0,2.97609487326
chen2,50,80.0,1.35777131268
chen2,50,80.0,2.16317126924
chen2,50,80.0,3.33162844961
chen2,50,80.0,4.05876550466
chen2,50,80.0,2.33692595105
chen2,50,80.0,2.93246086763
chen2,50,80.0,4.34621192894
chen2,50,80.0,3.49945090295
chen2,50,80.0,3.8279998725
chen2,50,80.0,2.99647268338
chen2,50,80.0,3.77931888296
chen2,50,80.0,3.20641746923
chen2,50,80.0,1.98545995585
chen2,50,80.0,3.49806859198
chen2,50,80.0,2.69988833369
chen2,50,80.0,3.07150958641
chen2,50,80.0,3.35280891506
chen2,50,80.0,2.11750390709
chen2,50,80.0,3.16538644099
chen2,50,80.0,-4.07851660827
chen2,50,80.0,2.99461268914
chen2,50,80.0,2.66528107997
chen2,50,80.0,2.81171582551
chen2,50,80.0,2.76859853843
chen2,50,81.0,2.32200997672
chen2,50,81.0,2.25703574204
chen2,50,81.0,3.3668584886
chen2,50,81.0,3.62113649548
chen2,50,81.0,2.06467795814
chen2,50,81.0,-1.25170270581
chen2,50,81.0,3.27630510437
chen2,50,81.0,0.0142080629337
chen2,50,81.0,2.31364369029
chen2,50,81.0,2.15949871486
chen2,50,81.0,2.63911856748
chen2,50,81.0,2.58795300645
chen2,50,81.0,3.13318141932
chen2,50,81.0,3.18815485199
chen2,50,81.0,-2.52032793817
chen2,50,81.0,2.04348393627
chen2,50,81.0,2.71239059536
chen2,50,81.0,0.976179335142
chen2,50,81.0,0.756306920281
chen2,50,81.0,1.87206591829
chen2,50,81.0,3.9299872612
chen2,50,81.0,-4.66463204708
chen2,50,81.0,2.74460259794
chen2,50,81.0,0.232880850187
chen2,50,81.0,-4.94996196501
chen2,50,81.0,2.97948954247
chen2,50,81.0,1.37440983933
chen2,50,81.0,2.16255007735
chen2,50,81.0,3.33590177859
chen2,50,81.0,4.06317848913
chen2,50,81.0,2.34581736039
chen2,50,81.0,2.93183664311
chen2,50,81.0,4.35068899472
chen2,50,81.0,3.49922220107
chen2,50,81.0,3.83605724763
chen2,50,81.0,2.99828115409
chen2,50,81.0,3.78060142199
chen2,50,81.0,3.20585945024
chen2,50,81.0,1.99527006251
chen2,50,81.0,3.50234529167
chen2,50,81.0,2.70139602468
chen2,50,81.0,3.06736649162
chen2,50,81.0,3.35532934575
chen2,50,81.0,2.12685597769
chen2,50,81.0,3.16423855613
chen2,50,81.0,-4.03741461618
chen2,50,81.0,3.00183510028
chen2,50,81.0,2.6646516037
